x 	 y 	 b 	 n 	 func
 0.200000 	 1.018182 	 0.200000 	 19.000000 	 -0.015579
 0.200000 	 1.018182 	 0.300000 	 1.000000 	 -0.148169
 0.200000 	 1.018182 	 0.300000 	 7.000000 	 -0.146881
 0.200000 	 1.018182 	 0.300000 	 19.000000 	 -0.146881
 0.200000 	 1.018182 	 0.400000 	 1.000000 	 0.261986
 0.200000 	 1.018182 	 0.400000 	 7.000000 	 0.251944
 0.200000 	 1.018182 	 0.400000 	 19.000000 	 0.251944
 0.200000 	 1.018182 	 0.500000 	 1.000000 	 0.041308
 0.200000 	 1.018182 	 0.500000 	 7.000000 	 0.052596
 0.200000 	 1.018182 	 0.500000 	 19.000000 	 0.052610
 0.200000 	 1.018182 	 0.600000 	 1.000000 	 -0.363957
 0.200000 	 1.018182 	 0.600000 	 7.000000 	 -0.373000
 0.200000 	 1.018182 	 0.600000 	 19.000000 	 -0.373067
 0.200000 	 1.018182 	 0.700000 	 1.000000 	 -0.513624
 0.200000 	 1.018182 	 0.700000 	 7.000000 	 -0.444758
 0.200000 	 1.018182 	 0.700000 	 19.000000 	 -0.444867
 0.200000 	 1.018182 	 0.800000 	 1.000000 	 -0.438727
 0.200000 	 1.018182 	 0.800000 	 7.000000 	 -0.479681
 0.200000 	 1.018182 	 0.800000 	 19.000000 	 -0.480712
 0.200000 	 1.018182 	 0.900000 	 1.000000 	 -0.253971
 0.200000 	 1.018182 	 0.900000 	 7.000000 	 -0.438762
 0.200000 	 1.018182 	 0.900000 	 19.000000 	 -0.436785
 0.200000 	 1.018182 	 1.000000 	 1.000000 	 -0.038778
 0.200000 	 1.018182 	 1.000000 	 7.000000 	 -0.093341
 0.200000 	 1.018182 	 1.000000 	 19.000000 	 -0.096632
 0.200000 	 1.018182 	 1.100000 	 1.000000 	 0.166529
 0.200000 	 1.018182 	 1.100000 	 7.000000 	 0.405198
 0.200000 	 1.018182 	 1.100000 	 19.000000 	 0.412817
 0.200000 	 1.109091 	 0.100000 	 1.000000 	 -0.000670
 0.200000 	 1.109091 	 0.100000 	 7.000000 	 -0.000670
 0.200000 	 1.109091 	 0.100000 	 19.000000 	 -0.000670
 0.200000 	 1.109091 	 0.200000 	 1.000000 	 -0.054462
 0.200000 	 1.109091 	 0.200000 	 7.000000 	 -0.054368
 0.200000 	 1.109091 	 0.200000 	 19.000000 	 -0.054368
 0.200000 	 1.109091 	 0.300000 	 1.000000 	 -0.127720
 0.200000 	 1.109091 	 0.300000 	 7.000000 	 -0.128354
 0.200000 	 1.109091 	 0.300000 	 19.000000 	 -0.128354
 0.200000 	 1.109091 	 0.400000 	 1.000000 	 0.173329
 0.200000 	 1.109091 	 0.400000 	 7.000000 	 0.182725
 0.200000 	 1.109091 	 0.400000 	 19.000000 	 0.182725
 0.200000 	 1.109091 	 0.500000 	 1.000000 	 0.229389
 0.200000 	 1.109091 	 0.500000 	 7.000000 	 0.254488
 0.200000 	 1.109091 	 0.500000 	 19.000000 	 0.254487
 0.200000 	 1.109091 	 0.600000 	 1.000000 	 -0.204738
 0.200000 	 1.109091 	 0.600000 	 7.000000 	 -0.263717
 0.200000 	 1.109091 	 0.600000 	 19.000000 	 -0.263613
 0.200000 	 1.109091 	 0.700000 	 1.000000 	 -0.500765
 0.200000 	 1.109091 	 0.700000 	 7.000000 	 -0.444585
 0.200000 	 1.109091 	 0.700000 	 19.000000 	 -0.444352
 0.200000 	 1.109091 	 0.800000 	 1.000000 	 -0.543917
 0.200000 	 1.109091 	 0.800000 	 7.000000 	 -0.484924
 0.200000 	 1.109091 	 0.800000 	 19.000000 	 -0.483995
 0.200000 	 1.109091 	 0.900000 	 1.000000 	 -0.422368
 0.200000 	 1.109091 	 0.900000 	 7.000000 	 -0.522358
 0.200000 	 1.109091 	 0.900000 	 19.000000 	 -0.523563
 0.200000 	 1.109091 	 1.000000 	 1.000000 	 -0.228264
 0.200000 	 1.109091 	 1.000000 	 7.000000 	 -0.458867
 0.200000 	 1.109091 	 1.000000 	 19.000000 	 -0.457922
 0.200000 	 1.109091 	 1.100000 	 1.000000 	 -0.018671
 0.200000 	 1.109091 	 1.100000 	 7.000000 	 -0.050224
 0.200000 	 1.109091 	 1.100000 	 19.000000 	 -0.053008
 0.381818 	 0.200000 	 0.100000 	 1.000000 	 -0.000000
 0.381818 	 0.200000 	 0.100000 	 7.000000 	 -0.000000
 0.381818 	 0.200000 	 0.100000 	 19.000000 	 -0.000000
 0.381818 	 0.200000 	 0.200000 	 1.000000 	 0.000000
 0.381818 	 0.200000 	 0.200000 	 7.000000 	 0.000000
 0.381818 	 0.200000 	 0.200000 	 19.000000 	 0.000000
 0.381818 	 0.200000 	 0.300000 	 1.000000 	 0.020228
 0.381818 	 0.200000 	 0.300000 	 7.000000 	 0.020228
 0.381818 	 0.200000 	 0.300000 	 19.000000 	 0.020228
 0.381818 	 0.200000 	 0.400000 	 1.000000 	 0.063467
 0.381818 	 0.200000 	 0.400000 	 7.000000 	 0.063310
 0.381818 	 0.200000 	 0.400000 	 19.000000 	 0.063310
 0.381818 	 0.200000 	 0.500000 	 1.000000 	 0.109959
 0.381818 	 0.200000 	 0.500000 	 7.000000 	 0.109398
 0.381818 	 0.200000 	 0.500000 	 19.000000 	 0.109398
 0.381818 	 0.200000 	 0.600000 	 1.000000 	 0.149349
 0.381818 	 0.200000 	 0.600000 	 7.000000 	 0.149299
 0.381818 	 0.200000 	 0.600000 	 19.000000 	 0.149299
 0.381818 	 0.200000 	 0.700000 	 1.000000 	 0.179398
 0.381818 	 0.200000 	 0.700000 	 7.000000 	 0.182396
 0.381818 	 0.200000 	 0.700000 	 19.000000 	 0.182396
 0.381818 	 0.200000 	 0.800000 	 1.000000 	 0.201009
 0.381818 	 0.200000 	 0.800000 	 7.000000 	 0.210504
 0.381818 	 0.200000 	 0.800000 	 19.000000 	 0.210506
 0.381818 	 0.200000 	 0.900000 	 1.000000 	 0.215850
 0.381818 	 0.200000 	 0.900000 	 7.000000 	 0.235411
 0.381818 	 0.200000 	 0.900000 	 19.000000 	 0.235412
